app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck,helpful,funny,date,is_recommended,hours,user_id,review_id,release_date,required_age,categories,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,Free to Play,Action,Utilities,Animation & Modeling,Photo Editing,Education,Sports,Audio Production,Casual,Web Publishing,Accounting,Documentary,Sexual Content,Adventure,Video Production,Design & Illustration,Racing,Gore,Tutorial,RPG,Indie,Software Training,Simulation,Game Development,Massively Multiplayer,Early Access,Nudity,Strategy,Violent
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-03-23,1,13.7,9349246,136370,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,54,6,2020-12-22,1,46.5,712514,149647,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-12-30,1,27.8,11447279,152317,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-07-18,1,51.0,8322441,159451,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-05-15,1,15.9,6880172,162925,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-12-29,1,14.3,13039011,213548,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-09-06,1,182.2,11987614,216490,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,20,18,2021-11-23,1,28.2,8777945,220493,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-02-02,1,15.7,2264467,224333,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-06-10,1,20.3,1216455,224392,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-01-01,1,18.5,6570162,224623,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-01-10,1,32.7,4271480,255562,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-10-22,1,86.7,9221572,258656,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-01-06,1,17.8,7075074,261836,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-05-30,1,44.9,11452366,265544,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-04-09,1,21.0,9383740,293393,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-06-02,1,114.2,4865032,312481,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-08-24,1,145.8,6784732,313999,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,2,0,2021-02-16,1,48.1,404858,339478,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-10-10,1,12.9,9864759,342724,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-04-25,1,84.3,7839801,352302,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
